--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
#49 (RUINEMANIAC ARMAND)@318308 - URSARING Lv60
#50 (RUINEMANIAC ARMAND)@318330 - SUICUNE Lv65
#51 (JOURNALISTES INES & GUY)@318358 - OSSATUEUR Lv31, GARDEVOIR Lv31
#52 (JOURNALISTES INES & GUY)@318380 - ALTARIA Lv49, POISSOROY Lv49
#53 (JOURNALISTES INES & GUY)@3183A8 - AVALTOUT Lv54, KRABBOSS Lv54
#54 (JOURNALISTES INES & GUY)@3183D0 - ARMALDO Lv60, SCARHINO Lv60
#55 (JOURNALISTES INES & GUY)@3183F8 - KAIMORSE Lv65, KAIMORSE Lv65
#56 (JOURNALISTES INES & GUY)@318420 - LEUPHORIE Lv71, ROUCARNAGE Lv71
#57 (FLOTTEUR LEA)@318448 - SERPANG Lv22, TARPAUD Lv22
#58 (FLOTTEUR AURELIA)@318470 - ECTOPLASMA Lv47
#59 (FLOTTEUR GWENAELLE)@318498 - M. MIME Lv47
#60 (FLOTTEUR LEA)@3184C0 - JUNGKO Lv47, REGISTEEL Lv47
#61 (FLOTTEUR LEA)@3184E8 - LANTURN Lv53, STEELIX Lv53
#62 (FLOTTEUR LEA)@318510 - KRABBOSS Lv58, LUDICOLO Lv58
#63 (FLOTTEUR LEA)@318538 - SCARHINO Lv64, RAFFLESIA Lv64
#64 (FLOTTEUR RACHID)@318560 - XATU Lv24
#65 (FLOTTEUR SIMON)@318588 - MYSDIBULE Lv22, COXY Lv22
#66 (FLOTTEUR CHARLES)@3185B0 - DRATTAK Lv47
#67 (FLOTTEUR RACHID)@3185D8 - REGISTEEL Lv49
#68 (FLOTTEUR RACHID)@318600 - FLAGADOSS Lv54
#69 (FLOTTEUR RACHID)@318628 - LIBEGON Lv60
#70 (FLOTTEUR RACHID)@318650 - PHARAMP Lv65
#71 (TOPDRESSEUR RAPHAEL)@318678 - TRIOPIKEUR Lv47
#72 (TOPDRESSEUR PATRICK)@3186A0 - GARDEVOIR Lv47
#73 (TOPDRESSEUR GEORGES)@3186C8 - DRACAUFEU Lv47
#74 (TOPDRESSEUR BERTRAND)@3186F0 - ONIGLALI Lv47
#75 (TOPDRESSEUR MAXENCE)@318718 - POSIPI Lv50, MILOBELLUS Lv50, EOKO Lv50, OSSATUEUR Lv50, MEGANIUM Lv50
#76 (TOPDRESSEUR VINCENT)@318740 - SOLAROC Lv79, MILOBELLUS Lv79, ARTIKODIN Lv79
#77 (TOPDRESSEUR LEON)@318768 - EMPIFLOR Lv83, DRATTAK Lv83
#78 (TOPDRESSEUR WILFRIED)@318790 - KAIMORSE Lv31, NIDOQUEEN Lv31, KECLEON Lv31
#79 (TOPDRESSEUR EDGARD)@3187B8 - SHARPEDO Lv78, SERPANG Lv78
#80 (TOPDRESSEUR ALBERT)@3187E0 - TOGETIC Lv78, BROUHABAM Lv78
#81 (TOPDRESSEUR SAMUEL)@318808 - ALAKAZAM Lv76, ELECSPRINT Lv76, LUDICOLO Lv76
#82 (TOPDRESSEUR VITO)@318830 - WAILORD Lv76, URSARING Lv76, NOADKOKO Lv76, MORPHEO Lv76
#83 (TOPDRESSEUR OLIVER)@318858 - LOKHLASS Lv76, ELECSPRINT Lv76, RAFFLESIA Lv76
#84 (TOPDRESSEUR WILFRIED)@318880 - LEUPHORIE Lv47, RAFFLESIA Lv47, TYPHLOSION Lv47
#85 (TOPDRESSEUR WILFRIED)@3188A8 - LEVIATOR Lv53, KABUTOPS Lv53, OSSATUEUR Lv53
#86 (TOPDRESSEUR WILFRIED)@3188D0 - LOKHLASS Lv58, BROUHABAM Lv58, STEELIX Lv58
#87 (TOPDRESSEUR WILFRIED)@3188F8 - AKWAKWAK Lv64, LIPPOUTOU Lv64, AQUALI Lv64
#88 (TOPDRESSEUR WOLFGANG)@318920 - SCARHINO Lv60, MEGANIUM Lv60
#89 (TOPDRESSEUR MARIE)@318948 - ARMALDO Lv47
#90 (TOPDRESSEUR MAGALIE)@318970 - NOSTENFER Lv47
#91 (TOPDRESSEUR JOELLE)@318998 - ONIGLALI Lv47
#92 (TOPDRESSEUR WENDY)@3189C0 - SAQUEDENEU Lv53, QWILFISH Lv53, ARBOK Lv53
#93 (TOPDRESSEUR CLOE)@3189E8 - KAIMORSE Lv82, ARTIKODIN Lv82
#94 (TOPDRESSEUR BLANCHE)@318A10 - AZUMARILL Lv31, DONPHAN Lv31, DARDARGNAN Lv31
#95 (TOPDRESSEUR JENNIFER)@318A38 - BRASEGALI Lv54
#96 (TOPDRESSEUR HORTENSE)@318A60 - KAIMORSE Lv82
#97 (TOPDRESSEUR SAMIA)@318A88 - LEVIATOR Lv82
#98 (TOPDRESSEUR MICHELLE)@318AB0 - BROUHABAM Lv76, DRACAUFEU Lv76, DEMOLOSSE Lv76
#99 (TOPDRESSEUR CAROLINE)@318AD8 - BRASEGALI Lv78, MONAFLEMIT Lv78
#100 (TOPDRESSEUR JULIE)@318B00 - FEUFOREVE Lv76, LUMIVOLE Lv76, TYPHLOSION Lv76
#101 (TOPDRESSEUR BLANCHE)@318B28 - HELEDELLE Lv47, TOGETIC Lv47, GIRAFARIG Lv47
#102 (TOPDRESSEUR BLANCHE)@318B50 - LOKHLASS Lv53, SCARHINO Lv53, ELECSPRINT Lv53
#103 (TOPDRESSEUR BLANCHE)@318B78 - GIRAFARIG Lv58, RAYQUAZA Lv58, MASKADRA Lv58
#104 (TOPDRESSEUR BLANCHE)@318BA0 - TROPIUS Lv61, DONPHAN Lv61, ELECTRODE Lv61
#105 (MYSTIMANIAC PATRICIA)@318BC8 - TROPIUS Lv74, NINJASK Lv74
#106 (MYSTIMANIAC SELENA)@318BF0 - LOKHLASS Lv54, MAGNETON Lv54
#107 (MYSTIMANIAC NINON)@318C18 - TORTANK Lv53, RATTATAC Lv53
#108 (MYSTIMANIAC VALERIA)@318C40 - SUICUNE Lv58
#109 (MYSTIMANIAC TATIANA)@318C68 - RAICHU Lv58
#110 (MYSTIMANIAC VALERIA)@318C90 - ROSABYSS Lv56, SABLAIREAU Lv56
#111 (MYSTIMANIAC VALERIA)@318CB8 - FORETRESS Lv64, TOGETIC Lv64
#112 (MYSTIMANIAC VALERIA)@318CE0 - TARPAUD Lv72, REGIROCK Lv72
#113 (MYSTIMANIAC VALERIA)@318D08 - TARTARD Lv76, GARDEVOIR Lv76, MEWTWO Lv76
#114 (MADEMOISELLE SANDY)@318D30 - TOURNEGRIN Lv13
#115 (MADEMOISELLE DAPHNEE)@318D58 - SULFURA Lv71, COCHIGNON Lv71
#116 (TEAM MAGMA SBIRE)@318D80 - TARTARD Lv47, NOSTENFER Lv50, DEMANTA Lv54
#117 (MADEMOISELLE SANDY)@318DA8 - OCTILLERY Lv20
#118 (MADEMOISELLE VIVIANE)@318DD0 - M. MIME Lv72
#119 (MADEMOISELLE NAOMI)@318DF8 - TENGALICE Lv82
#120 (MADEMOISELLE SANDY)@318E20 - TORTANK Lv49
#121 (MADEMOISELLE SANDY)@318E48 - RELICANTH Lv54
#122 (MADEMOISELLE SANDY)@318E70 - RHINOFEROS Lv60
#123 (MADEMOISELLE SANDY)@318E98 - KECLEON Lv65
#124 (CANON MELISSA)@318EC0 - DELCATTY Lv38
#125 (CANON SHEILA)@318EE8 - CIZAYOX Lv38
#126 (CANON SHIRLEY)@318F10 - TENGALICE Lv38
#127 (CANON JESSICA)@318F38 - BROUHABAM Lv53, DEOXYS Lv53
#128 (CANON CONSTANCE)@318F60 - COTOVOL Lv72
#129 (CANON ELODIE)@318F88 - TARTARD Lv72
#130 (CANON OLIVIA)@318FB0 - SAQUEDENEU Lv64, CARATROC Lv67, ENTEI Lv71
#131 (CANON SABRINA)@318FD8 - KAORINE Lv71, GRODOUDOU Lv71
#132 (CANON JESSICA)@319000 - RONFLEX Lv64, KAORINE Lv64
#133 (CANON JESSICA)@319028 - NOADKOKO Lv68, TYPHLOSION Lv68
#134 (CANON JESSICA)@319050 - FORETRESS Lv74, FOUINAR Lv74
#135 (CANON JESSICA)@319078 - LOKHLASS Lv79, COLOSSINGE Lv79
#136 (RICHARD JEAN-MARIE)@3190A0 - NIRONDELLE Lv13
#137 (EXPERT MATHILDE)@3190C8 - KAIMORSE Lv60, GROLEM Lv60
#138 (RICHARD PAUL-ALAIN)@3190F0 - METALOSSE Lv82
#139 (RICHARD JEAN-MARIE)@319118 - MAGMAR Lv49
#140 (RICHARD JEAN-MARIE)@319140 - DRACOLOSSE Lv54
#141 (RICHARD JEAN-MARIE)@319168 - CAMERUPT Lv60
#142 (RICHARD JEAN-MARIE)@319190 - SEVIPER Lv65
#143 (POKéMANIAC STEPHANE)@3191B8 - GARDEVOIR Lv35
#144 (CANON THALIA)@3191E0 - SCARABRUTE Lv46, MORPHEO Lv46
#145 (POKéMANIAC ACHILLE)@319208 - LAMANTINE Lv56
#146 (TEAM MAGMA SBIRE)@319230 - AMONISTAR Lv36
#147 (POKéMANIAC STEPHANE)@319258 - LAMANTINE Lv49
#148 (POKéMANIAC STEPHANE)@319280 - GARDEVOIR Lv53, BROUHABAM Lv53
#149 (POKéMANIAC STEPHANE)@3192A8 - ELEKTEK Lv58, NOSTENFER Lv58
#150 (POKéMANIAC STEPHANE)@3192D0 - COCHIGNON Lv64, LINEON Lv64
#151 (NAGEUR LOUIS)@3192F8 - NOCTALI Lv47
#152 (NAGEUR AURELIEN)@319320 - LEVIATOR Lv47
#153 (NAGEUR DOMINIQUE)@319348 - FLORIZARRE Lv43, SIMULARBRE Lv43
#154 (NAGEUR DANIEL)@319370 - DODRIO Lv43, TYPHLOSION Lv43, CACTURNE Lv43
#155 (NAGEUR ANTOINE)@319398 - NOSTENFER Lv47
#156 (NAGEUR JEROME)@3193C0 - CHARTOR Lv47
#157 (NAGEUR MATTEO)@3193E8 - RHINOFEROS Lv47
#158 (NAGEUR DAVID)@319410 - TERACLOPE Lv46, PTERA Lv46
#159 (NAGEUR SYLVAIN)@319438 - HARIYAMA Lv60, MENTALI Lv60
#160 (NAGEUR PACOME)@319460 - INSOLOURDO Lv61
#161 (NAGEUR CHRISTIAN)@319488 - KABUTOPS Lv61
#162 (NAGEUR STANISLAS)@3194B0 - ROIGADA Lv61
#163 (NAGEUR BENOIT)@3194D8 - GRORET Lv61
#164 (NAGEUR JEAN)@319500 - CAMERUPT Lv56, URSARING Lv56, KAIMORSE Lv56
#165 (NAGEUR RODOLPHE)@319528 - CELEBI Lv61
#166 (NAGEUR RICHARD)@319550 - OCTILLERY Lv61
#167 (NAGEUR HERVE)@319578 - RAPASDEPIC Lv60, HYPOROI Lv60
#168 (NAGEUR AMAURY)@3195A0 - GARDEVOIR Lv60, BARBICHA Lv60
#169 (NAGEUR GILBERT)@3195C8 - XATU Lv61
#170 (NAGEUR MARIO)@3195F0 - DRACOLOSSE Lv61
#171 (NAGEUR KEVIN)@319618 - JUNGKO Lv61
#172 (NAGEUR JACQUES)@319640 - GALOPA Lv61
#173 (NAGEUR DORIAN)@319668 - BRANETTE Lv60, EMPIFLOR Lv60, BARBICHA Lv60
#174 (NAGEUR CEDRIC)@319690 - HYPNOMADE Lv60, SERPANG Lv60
#175 (NAGEUR ANTOINE)@3196B8 - PYROLI Lv54
#176 (NAGEUR ANTOINE)@3196E0 - ECREMEUH Lv60
#177 (NAGEUR ANTOINE)@319708 - ARMALDO Lv61, GALOPA Lv65
#178 (NAGEUR ANTOINE)@319730 - MUCIOLE Lv67, RAFFLESIA Lv71
#179 (KARATEKA BAPTISTE)@319758 - SCARHINO Lv24
#180 (KARATEKA HITOSHI)@319780 - LEVIATOR Lv58, FLAGADOSS Lv58
#181 (KARATEKA AKIRA)@3197A8 - OCTILLERY Lv61
#182 (KARATEKA KOICHI)@3197D0 - HARIYAMA Lv43, TENGALICE Lv50
#183 (KARATEKA HIRO)@3197F8 - ALAKAZAM Lv35
#184 (KARATEKA HIRO)@319820 - DRACOLOSSE Lv49
#185 (KARATEKA HIRO)@319848 - HELEDELLE Lv53, TERACLOPE Lv53
#186 (KARATEKA HIRO)@319870 - EMPIFLOR Lv56, URSARING Lv56, TORTANK Lv56
#187 (KARATEKA HIRO)@319898 - POSIPI Lv60, LAMANTINE Lv60, TAUROS Lv60, MARAISTE Lv60
#188 (KARATEKA YUJI)@3198C0 - LEUPHORIE Lv47, ROIGADA Lv47
#189 (KARATEKA DAISUKE)@3198E8 - LINEON Lv35
#190 (KARATEKA TETSUO)@319910 - DRACAUFEU Lv58
#191 (GUITARISTE CHRIS)@319938 - HELEDELLE Lv31, TOGETIC Lv31
#192 (TEAM AQUA SBIRE)@319960 - LAMANTINE Lv56, FLORIZARRE Lv56
#193 (TEAM AQUA SBIRE)@319988 - ECTOPLASMA Lv58
#194 (GUITARISTE ROBERT)@3199B0 - TRIOPIKEUR Lv31, TARTARD Lv31
#195 (GUITARISTE FERNAND)@3199D8 - SEVIPER Lv54, QWILFISH Lv54
#196 (GUITARISTE BIBOU)@319A00 - FLOBIO Lv28, GRAVALANCH Lv28
#197 (GUITARISTE BIBOU)@319A28 - GROTADMORV Lv46, COLOSSINGE Lv46, ALAKAZAM Lv46
#198 (GUITARISTE BIBOU)@319A50 - KRABBOSS Lv50, GIRAFARIG Lv50, FEUNARD Lv50
#199 (GUITARISTE BIBOU)@319A78 - AIRMURE Lv56, PERSIAN Lv56, NIDOKING Lv56
#200 (GUITARISTE BIBOU)@319AA0 - XATU Lv61, KRABBOSS Lv61, GROTADMORV Lv61
#201 (SALTIMBANQUE CYRIL)@319AC8 - SCARHINO Lv42
#202 (SALTIMBANQUE ANTONIO)@319AF0 - ARTIKODIN Lv40, MANGRIFF Lv40
#203 (SALTIMBANQUE AXEL)@319B18 - MANGRIFF Lv42
#204 (SALTIMBANQUE FLAVIEN)@319B40 - DRACOLOSSE Lv42
#205 (SALTIMBANQUE IVAN)@319B68 - KAIMORSE Lv42
#206 (SALTIMBANQUE BERNARD)@319B90 - MONAFLEMIT Lv32, MACKOGNEUR Lv32
#207 (SALTIMBANQUE BERNARD)@319BB8 - MELODELFE Lv47, CERFROUSSE Lv47
#208 (SALTIMBANQUE BERNARD)@319BE0 - EMPIFLOR Lv53, MILOBELLUS Lv53
#209 (SALTIMBANQUE BERNARD)@319C08 - NOSTENFER Lv58, QWILFISH Lv58
#210 (SALTIMBANQUE BERNARD)@319C30 - LUDICOLO Lv64, LOKHLASS Lv64
#211 (CAMPEUR TRISTAN)@319C58 - MEWTWO Lv42
#212 (CAMPEUR YANIS)@319C80 - AEROMITE Lv38, MANGRIFF Lv38, AMONISTAR Lv38
#213 (CAMPEUR LAURENT)@319CA8 - SEVIPER Lv32
#214 (CAMPEUR DJAMEL)@319CD0 - CHAPIGNON Lv32, KAORINE Lv32
#215 (CAMPEUR JUSTIN)@319CF8 - ELEKTEK Lv43
#216 (CAMPEUR DIEGO)@319D20 - JOLIFLOR Lv36, TARTARD Lv36
#217 (PIQUE-NIQUE NATHY)@319D48 - ROSABYSS Lv38
#218 (CAMPEUR THIERRY)@319D70 - URSARING Lv32
#219 (CAMPEUR DIEGO)@319D98 - VACILYS Lv47, COTOVOL Lv47
#220 (CAMPEUR DIEGO)@319DC0 - PHARAMP Lv53, ROSABYSS Lv53
#221 (CAMPEUR DIEGO)@319DE8 - LOKHLASS Lv56, HO-OH Lv56, LEVIATOR Lv56
#222 (CAMPEUR DIEGO)@319E10 - TAUROS Lv61, ABSOL Lv61, LATIAS Lv61
#223 (ENTOMOMANIAC BRAD)@319E38 - SUICUNE Lv47
#224 (ENTOMOMANIAC DONALD)@319E60 - MORPHEO Lv43, FLAGADOSS Lv43, DRACAUFEU Lv43
#225 (ENTOMOMANIAC THIBAULT)@319E88 - OSSATUEUR Lv49, RAIKOU Lv49, HARIYAMA Lv49
#226 (ENTOMOMANIAC FLORENT)@319EB0 - MASKADRA Lv49, NIDOKING Lv49, COTOVOL Lv49
#227 (ENTOMOMANIAC DIDIER)@319ED8 - ARMALDO Lv29, OTARIA Lv29
#228 (ENTOMOMANIAC FLORENT)@319F00 - NOADKOKO Lv56, EMPIFLOR Lv56, KABUTOPS Lv56
#229 (ENTOMOMANIAC FLORENT)@319F28 - SERPANG Lv61, KICKLEE Lv61, GRANBULL Lv61
#230 (ENTOMOMANIAC FLORENT)@319F50 - LOKHLASS Lv65, TYRANOCIF Lv65, GALEKING Lv65, HO-OH Lv65
#231 (ENTOMOMANIAC FLORENT)@319F78 - MACKOGNEUR Lv68, MASKADRA Lv68, PTERA Lv68, ECTOPLASMA Lv68, BARBICHA Lv68
#232 (KINESISTE EDOUARD)@319FA0 - COTOVOL Lv28
#233 (KINESISTE POLO)@319FC8 - CELEBI Lv65
#234 (KINESISTE VIRGILE)@319FF0 - FEUNARD Lv65
#235 (KINESISTE HUGUES)@31A018 - FEUNARD Lv65
#236 (KINESISTE WILLIAM)@31A040 - ECTOPLASMA Lv47, VOLTALI Lv47, KAPOERA Lv47
#237 (KINESISTE JOSEPH)@31A068 - METALOSSE Lv74, PHARAMP Lv74
#238 (KINESISTE PROSPER)@31A090 - GROTADMORV Lv56
#239 (KINESISTE PROSPER)@31A0B8 - BROUHABAM Lv60, LEVIATOR Lv60
#240 (KINESISTE PROSPER)@31A0E0 - LEVIATOR Lv68, BRASEGALI Lv68
#241 (KINESISTE PROSPER)@31A108 - DRACAUFEU Lv74, KABUTOPS Lv74
#242 (KINESISTE PROSPER)@31A130 - HYPOROI Lv82, VOLTALI Lv82
#243 (KINESISTE JACQUELINE)@31A158 - LUDICOLO Lv29
#244 (KINESISTE SABINE)@31A180 - PTERA Lv65
#245 (KINESISTE SAMANTHA)@31A1A8 - NOCTALI Lv65
#246 (KINESISTE MYRIAM)@31A1D0 - HYPOROI Lv65
#247 (KINESISTE KARINE)@31A1F8 - NOSTENFER Lv47, REGIROCK Lv47, FORETRESS Lv47
#248 (KINESISTE CLAUDIE)@31A220 - LAGGRON Lv74, PTERA Lv74
#249 (KINESISTE NORA)@31A248 - HYPOROI Lv54, RELICANTH Lv54
#250 (KINESISTE NORA)@31A270 - NOCTALI Lv61, ELECSPRINT Lv61
#251 (KINESISTE NORA)@31A298 - DRACAUFEU Lv67, NOSTENFER Lv67
#252 (KINESISTE NORA)@31A2C0 - CIZAYOX Lv72, LAGGRON Lv72
#253 (KINESISTE NORA)@31A2E8 - CIZAYOX Lv78, RAYQUAZA Lv78
#254 (GENTLEMAN WALTER)@31A310 - GARDEVOIR Lv53
#255 (GENTLEMAN ANATOLE)@31A338 - CIZAYOX Lv79, FEUNARD Lv79
#256 (GENTLEMAN TONY)@31A360 - MEGANIUM Lv82
#257 (GENTLEMAN WALTER)@31A388 - ENTEI Lv61
#258 (GENTLEMAN WALTER)@31A3B0 - AQUALI Lv65, DARDARGNAN Lv65
#259 (GENTLEMAN WALTER)@31A3D8 - COXYCLAQUE Lv71, KAORINE Lv71
#260 (GENTLEMAN WALTER)@31A400 - ECREMEUH Lv74, MEWTWO Lv74, CRUSTABRI Lv74
#261 (CONSEIL 4 DAMIEN)@31A428 - JUNGKO Lv83, LINEON Lv86, EOKO Lv83, MANGRIFF Lv86, AKWAKWAK Lv89
#262 (CONSEIL 4 SPECTRA)@31A450 - JOLIFLOR Lv86, KRABBOSS Lv89, ALIGATUEUR Lv90, MAGNETON Lv89, PHARAMP Lv92
#263 (CONSEIL 4 GLACIA)@31A478 - JUNGKO Lv90, RAICHU Lv90, GARDEVOIR Lv94, NOADKOKO Lv94, KRABBOSS Lv96
#264 (CONSEIL 4 ARAGON)@31A4A0 - ABSOL Lv94, SERPANG Lv97, SCARHINO Lv96, AZUMARILL Lv96, SMOGOGO Lv100
#265 (CHAMPION ROXANNE)@31A4C8 - SABELETTE Lv22, OTARIA Lv22, BRASEGALI Lv28
#266 (CHAMPION BASTIEN)@31A4F0 - DARDARGNAN Lv29, LATIOS Lv29, PAPILUSION Lv35
#267 (CHAMPION VOLTERE)@31A518 - PHARAMP Lv36, NEGAPI Lv36, EMPIFLOR Lv40, EOKO Lv43
#268 (CHAMPION ADRIANE)@31A540 - MELODELFE Lv43, FORETRESS Lv43, PAPILUSION Lv47, MAGMAR Lv53
#269 (CHAMPION NORMAN)@31A568 - ENTEI Lv49, TENGALICE Lv49, METALOSSE Lv53, EMPIFLOR Lv56
#270 (CHAMPION ALIZEE)@31A590 - RONFLEX Lv53, RAFFLESIA Lv53, MONAFLEMIT Lv54, AMONISTAR Lv56, POISSOROY Lv60
#271 (CHAMPION LEVY&TATIA)@31A5B8 - LOKHLASS Lv74, LIBEGON Lv74, CARATROC Lv76, SCARABRUTE Lv76
#272 (CHAMPION JUAN)@31A5E0 - RAFFLESIA Lv74, CIZAYOX Lv74, NEGAPI Lv78, REGISTEEL Lv78, GROLEM Lv83
#273 (ELEVE JULIEN)@31A608 - MEGANIUM Lv17
#274 (ELEVE THEO)@31A630 - LUDICOLO Lv31
#275 (ELEVE PAUL)@31A658 - MAGMAR Lv28, AMONISTAR Lv28, HELIATRONC Lv28
#276 (ELEVE JULIEN)@31A680 - CIZAYOX Lv47, MELODELFE Lv47
#277 (ELEVE JULIEN)@31A6A8 - MONAFLEMIT Lv53, GRORET Lv53
#278 (ELEVE JULIEN)@31A6D0 - RAIKOU Lv58, NINJASK Lv58
#279 (ELEVE JULIEN)@31A6F8 - MEW Lv61, LIPPOUTOU Lv61, NINJASK Lv61
#280 (ELEVE KARENE)@31A720 - YANMA Lv17
#281 (ELEVE GWENDOLINE)@31A748 - CAMERUPT Lv29, SELEROC Lv29
#282 (ELEVE KARENE)@31A770 - MEGANIUM Lv47, MEW Lv47
#283 (ELEVE KARENE)@31A798 - DRATTAK Lv53, SAQUEDENEU Lv53
#284 (ELEVE KARENE)@31A7C0 - DONPHAN Lv58, MENTALI Lv58
#285 (ELEVE KARENE)@31A7E8 - DRACOLOSSE Lv64, TENTACRUEL Lv64
#286 (SR. ET JR. VIVI & BEA)@31A810 - FLORIZARRE Lv54, GRAHYENA Lv58
#287 (SR. ET JR. ANNA & EVA)@31A838 - MAKUHITA Lv28, DEMOLOSSE Lv31
#288 (SR. ET JR. ANNA & EVA)@31A860 - HO-OH Lv50, LANTURN Lv54
#289 (SR. ET JR. ANNA & EVA)@31A888 - FEUNARD Lv56, AIRMURE Lv60
#290 (SR. ET JR. ANNA & EVA)@31A8B0 - KRABBOSS Lv61, MACKOGNEUR Lv65
#291 (SR. ET JR. ANNA & EVA)@31A8D8 - HYPOROI Lv65, LEUPHORIE Lv68
#292 (STRATEGE VICTOR)@31A900 - ASPICOT Lv29, HYPOTREMPE Lv29
#293 (POKéFAN MICHEL)@31A928 - TARTARD Lv28
#294 (POKéFAN PIOTR)@31A950 - CACTURNE Lv40, KABUTOPS Lv65, NOSTENFER Lv72, CROCRODIL Lv22, GALEKING Lv54, SCARHINO Lv76
#295 (POKéFAN MICHEL)@31A978 - GIRAFARIG Lv53
#296 (POKéFAN MICHEL)@31A9A0 - FLORIZARRE Lv58
#297 (POKéFAN MICHEL)@31A9C8 - DEMOLOSSE Lv64
#298 (POKéFAN MICHEL)@31A9F0 - HYPOROI Lv68
#299 (STRATEGE VICTORIA)@31AA18 - MAGMAR Lv31
#300 (POKéFAN VANESSA)@31AA40 - CHARTOR Lv54
#301 (POKéFAN MARISSA)@31AA68 - SCARABRUTE Lv64, MEGANIUM Lv67, SUICUNE Lv71
#302 (POKéFAN ISABELLE)@31AA90 - PTITARD Lv25, MAGNETON Lv25
#303 (POKéFAN ISABELLE)@31AAB8 - PARASECT Lv47, OSSATUEUR Lv47
#304 (POKéFAN ISABELLE)@31AAE0 - RAICHU Lv53, AVALTOUT Lv53
#305 (POKéFAN ISABELLE)@31AB08 - TYGNON Lv58, VOLTALI Lv58
#306 (POKéFAN ISABELLE)@31AB30 - PAPILUSION Lv64, MACKOGNEUR Lv64
#307 (EXPERT TIMOTHEE)@31AB58 - RONFLEX Lv49
#308 (EXPERT TIMOTHEE)@31AB80 - BROUHABAM Lv60
#309 (EXPERT TIMOTHEE)@31ABA8 - MARAISTE Lv65
#310 (EXPERT TIMOTHEE)@31ABD0 - DRACAUFEU Lv71
#311 (EXPERT TIMOTHEE)@31ABF8 - LEUPHORIE Lv76
#312 (STRATEGE VICKY)@31AC20 - ELECTRODE Lv32
#313 (EXPERT ALIX)@31AC48 - REGISTEEL Lv38, FARFURET Lv38
#314 (EXPERT ALIX)@31AC70 - PYROLI Lv54, COXYCLAQUE Lv54
#315 (EXPERT ALIX)@31AC98 - RAPASDEPIC Lv60, EMPIFLOR Lv60
#316 (EXPERT ALIX)@31ACC0 - LAGGRON Lv65, NIDOQUEEN Lv65
#317 (EXPERT ALIX)@31ACE8 - ELECSPRINT Lv71, FLAGADOSS Lv71
#318 (GAMIN CALVIN)@31AD10 - GLOUPTI Lv10
#319 (GAMIN WILLY)@31AD38 - RAMBOUM Lv10, SAQUEDENEU Lv13
#320 (GAMIN JOHN)@31AD60 - MEWTWO Lv18
#321 (GAMIN TOM)@31AD88 - BALIGNON Lv14, FLAGADOSS Lv14
#322 (GAMIN JO)@31ADB0 - KRABBOSS Lv17
#323 (GAMIN BEN)@31ADD8 - PHARAMP Lv31, SELEROC Lv31
#324 (TOPDRESSEUR QUENTIN)@31AE00 - ELECTRODE Lv78, NOSTENFER Lv78
#325 (TOPDRESSEUR KAREN)@31AE28 - COLHOMARD Lv78, MUCIOLE Lv78
#326 (GAMIN GILLES)@31AE50 - LANTURN Lv35
#327 (GAMIN DENDEN)@31AE78 - POISSOROY Lv35
#328 (GAMIN CALVIN)@31AEA0 - DODRIO Lv49
#329 (GAMIN CALVIN)@31AEC8 - YANMA Lv50, ELECTRODE Lv54
#330 (GAMIN CALVIN)@31AEF0 - CHARTOR Lv56, URSARING Lv53, CARATROC Lv60
#331 (GAMIN CALVIN)@31AF18 - ROIGADA Lv61, POISSOROY Lv58, FORETRESS Lv65
#332 (GAMIN EDDIE)@31AF40 - FANTOMINUS Lv25, CHAPIGNON Lv29
#333 (GAMIN ALAIN)@31AF68 - NINJASK Lv7, CANINOS Lv6
#334 (GAMIN TIM)@31AF90 - DYNAVOLT Lv28, DODRIO Lv24
#335 (MAITRE MARC)@31AFB8 - FLORIZARRE Lv100, MELODELFE Lv100, KANGOUREX Lv100, LAMANTINE Lv100, LIBEGON Lv100, MUCIOLE Lv100
#336 (PECHEUR ALI)@31AFE0 - ARTIKODIN Lv10, GOELISE Lv18, MEDITIKKA Lv28
#337 (PECHEUR YVAN)@31B008 - AIRMURE Lv10, VOLTORBE Lv11, PERSIAN Lv13
#338 (PECHEUR CLAUDE)@31B030 - KAIMORSE Lv29, ECTOPLASMA Lv31, ROIGADA Lv32
#339 (PECHEUR ELLIOT)@31B058 - ABO Lv18, RAPASDEPIC Lv13, NEGAPI Lv18
#340 (PECHEUR ERWAN)@31B080 - KANGOUREX Lv20
#341 (PECHEUR FABIO)@31B0A8 - DRACKHAUS Lv20, PHOGLEUR Lv25, MORPHEO Lv20, LIBEGON Lv25
#342 (PECHEUR NOEL)@31B0D0 - LIBEGON Lv35
#343 (PECHEUR BARNEY)@31B0F8 - REGIROCK Lv46, DRATTAK Lv46
#344 (PECHEUR ARISTIDE)@31B120 - CARAPUCE Lv29
#345 (PECHEUR FRANCIS)@31B148 - PHARAMP Lv46, TYGNON Lv46
#346 (PECHEUR ELLIOT)@31B170 - CORAYON Lv43, KAORINE Lv49, DRACAUFEU Lv49
#347 (PECHEUR ELLIOT)@31B198 - LAGGRON Lv53, STAROSS Lv47, BROUHABAM Lv47, ECTOPLASMA Lv53
#348 (PECHEUR ELLIOT)@31B1C0 - DEMANTA Lv56, RAICHU Lv54, WAILORD Lv54, LEVIATOR Lv56
